batsman,country,total_runs,run_rate,average_score,team_score,opponent_mean,player_of_the_match,winning_contribution,run_rate_effectiveness,correlation,no_of_matches_batsman,batsman_score,batsman_quantile
Brendon McCullum,New Zealand,119,1.7246376811594204,29.75,8.68508057265325,8.46530902925869,0,0.0350944851523332,1.5964912280701755,0.14562997998440805,4,6.257777578222196,4
Kusal Mendis,Sri Lanka,371,0.9368686868686869,37.1,2.112409752405181,8.385027968815951,1,0.2781569965870307,1.147887323943662,0.7571213060364771,10,6.137744864722908,4
Sarfaraz Ahmed,Pakistan,490,0.9369024856596558,49.0,3.8612361170347542,7.266997773805315,1,0.17607413647851727,1.1,0.17115855065413788,10,6.11178630191476,4
Shikhar Dhawan,India,287,1.0034965034965035,57.4,4.1459778752930765,10.0,0,0.07478427612655801,1.3928571428571428,0.46354513273793824,5,6.019531655743888,4
Aaron Finch,Australia,655,0.9410919540229885,28.47826086956522,10.0,5.502839424574492,0,0.11229171697657571,0.9914712153518124,0.09202780264098057,23,5.935556293299311,4
Ben Stokes,England,490,1.0560344827586208,40.833333333333336,9.048794121014787,4.984860968234036,0,0.10507936507936508,1.060897435897436,0.5715252799513358,12,5.823572765266487,4
AB de Villiers,South Africa,339,0.9064171122994652,33.9,8.274677430133883,7.529981659274666,1,0.06729377713458755,1.021978021978022,-0.023573601685341644,10,5.814264092161,4
Glenn Maxwell,Australia,228,1.2127659574468086,20.727272727272727,10.0,5.542697876085334,1,0.05433470176285921,1.2784090909090908,0.5341444783132885,11,5.683525165588475,4
Jean-Paul Duminy,South Africa,392,0.8615384615384616,30.153846153846153,8.274677430133883,8.24632525774747,0,0.09515195369030391,0.9131944444444444,0.4248135120601659,13,5.613632497511705,4
Tom Latham,New Zealand,452,0.889763779527559,34.76923076923077,8.68508057265325,4.59257963430041,1,0.0998843038951022,0.9700374531835206,0.2645505671244494,13,5.60882403359008,4
Neil Broom,New Zealand,228,0.9661016949152542,76.0,8.68508057265325,1.0,1,0.08792903972232935,0.9661016949152542,-0.972412679509389,3,5.559888275922335,4
Marlon Samuels,West Indies,374,0.9234567901234568,37.4,3.3519486625575734,7.640774064150591,2,0.10344827586206896,1.0108695652173914,0.534602575720375,10,5.5498132311935,4
Manish Pandey,India,186,1.0108695652173914,26.571428571428573,4.1459778752930765,9.060771837609463,1,0.14285714285714285,1.0492957746478873,0.5427900715848311,7,5.44156946824466,4
Matthew Wade,Australia,518,0.9522058823529411,22.52173913043478,10.0,6.075526311298995,0,0.055783627143202126,0.9829787234042553,-0.2539825622156717,23,5.43126606644465,4
Andile Phehlukwayo,South Africa,66,1.1785714285714286,22.0,8.274677430133883,10.0,0,0.023878437047756874,1.1785714285714286,0.7297267928961257,3,5.415693941498646,4
Chris Morris,South Africa,118,1.1346153846153846,29.5,8.274677430133883,4.776160027171876,1,0.03690303907380608,1.59375,0.7113811647418588,4,5.347961013972401,4
Mitchell McClenaghan,New Zealand,31,1.7222222222222223,31.0,8.68508057265325,3.8612361170347542,0,0.01195526417277285,1.7222222222222223,0.01,1,5.245119943904812,4
Travis Head,Australia,416,0.8612836438923396,29.714285714285715,10.0,5.810187592372332,0,0.05916445303066892,0.7980456026058632,0.4992574739864129,14,5.214442895492962,4
Liam Plunkett,England,9,2.25,9.0,9.048794121014787,2.112409752405181,0,0.002857142857142857,2.25,0.01,1,5.213133852002677,4
Colin Munro,New Zealand,170,0.96045197740113,34.0,8.68508057265325,6.4,0,0.034708831469340534,1.3235294117647058,0.6376254808696264,5,5.207139303896521,4
Mashrafe Mortaza,Bangladesh,90,1.1111111111111112,18.0,1.0,8.830565991997865,1,0.19383259911894274,1.5172413793103448,-0.36403712004814853,5,5.173043322204819,4
Angelo Mathews,Sri Lanka,318,0.8412698412698413,39.75,2.112409752405181,9.4789328669622,1,0.09726962457337884,0.95,0.6686927852074794,8,5.151374873543993,4
Farhaan Behardien,South Africa,209,0.774074074074074,19.0,8.274677430133883,8.445370346288572,1,0.05173661360347323,0.8125,-0.25883859038061946,11,5.127988370901365,4
MS Dhoni,India,278,0.8011527377521613,27.8,4.1459778752930765,9.342540286326624,0,0.16874400767018216,0.8148148148148148,-0.0712294025402939,10,5.084792164997619,4
Adam Milne,New Zealand,55,1.3095238095238095,13.75,8.68508057265325,8.46530902925869,0,0.007327419976860779,1.2666666666666666,0.4318232931586633,4,5.073891996907579,4
Darren Bravo,West Indies,312,0.6680942184154176,31.2,3.3519486625575734,7.640774064150591,1,0.19021134593993325,0.7276595744680852,0.5869710851985063,10,5.01429671227151,4
Henry Nicholls,New Zealand,175,0.720164609053498,25.0,8.68508057265325,7.119268855210671,1,0.064789818742769,0.7400881057268722,0.38870086941211,7,5.014058441033889,4
Usman Khawaja,Australia,317,0.8732782369146006,31.7,10.0,5.155213016061493,0,0.041777348466553975,0.8781725888324873,0.4168343107151533,10,4.982013065792911,4
David Wiese,South Africa,68,1.0,22.666666666666668,8.274677430133883,9.048794121014787,0,0.024602026049204053,1.0,-0.9546185974599748,3,4.972729559329764,4
Matt Henry,New Zealand,132,1.1092436974789917,16.5,8.68508057265325,7.769148983452614,0,0.022753567296567682,1.1346153846153846,0.22739921156860574,8,4.924955830887809,4
Imran Tahir,South Africa,39,1.054054054054054,7.8,8.274677430133883,7.150538289225987,0,0.001447178002894356,2.0,-0.2513792693945539,5,4.920363441286054,4
Dinesh Chandimal,Sri Lanka,454,0.7566666666666667,50.44444444444444,2.112409752405181,9.536829215077514,0,0.08191126279863481,0.7164179104477612,0.3072245477332499,9,4.906553161499721,3
Eoin Morgan,England,285,0.8689024390243902,23.75,9.048794121014787,5.408698936721129,0,0.08349206349206349,0.9598540145985401,0.247953484302221,12,4.902205683531426,3
Dale Steyn,South Africa,6,1.2,6.0,8.274677430133883,10.0,0,0.002170767004341534,1.2,0.01,1,4.884842548770571,3
Mahmudullah,Bangladesh,110,0.7801418439716312,18.333333333333332,1.0,8.86693734683402,0,0.3303964757709251,0.8522727272727273,0.06238389661264779,6,4.810969841911465,3
Shoaib Malik,Pakistan,256,0.927536231884058,32.0,3.8612361170347542,6.86701288054814,0,0.14995787700084245,0.978021978021978,0.6237328694263238,8,4.740210143106988,3
Sharjeel Khan,Pakistan,216,1.263157894736842,27.0,3.8612361170347542,6.912477074093332,0,0.10614995787700084,1.125,0.22740658846597422,8,4.724929517045764,3
Kieron Pollard,West Indies,247,0.8697183098591549,24.7,3.3519486625575734,7.640774064150591,0,0.16129032258064516,0.9666666666666667,0.38485608709873453,10,4.617451255558685,3
Azhar Ali,Pakistan,340,0.7640449438202247,34.0,3.8612361170347542,7.266997773805315,0,0.12047177759056445,0.8666666666666667,-0.028156510866604034,10,4.6031648886026035,3
Ajinkya Rahane,India,284,0.8352941176470589,35.5,4.1459778752930765,9.17817535790828,0,0.05560882070949185,0.6987951807228916,-0.013994000316084304,8,4.572706941086516,3
John Hastings,Australia,155,0.9171597633136095,14.090909090909092,10.0,6.140184285368272,0,0.014730741366819608,1.0166666666666666,0.15305001361364437,11,4.553125464014862,3
Chris Jordan,England,32,0.9696969696969697,10.666666666666666,9.048794121014787,6.803530325767507,0,0.0044444444444444444,1.4,0.28976767563760675,3,4.542147843458133,3
Kane Richardson,Australia,19,1.4615384615384615,19.0,10.0,8.68508057265325,0,0.0,0.0,0.01,1,4.537964513357907,3
Grant Elliott,New Zealand,113,0.773972602739726,22.6,8.68508057265325,7.544494446813903,0,0.031237948322406478,0.8181818181818182,-0.44406657175606795,5,4.533186374629408,3
Thisara Perera,Sri Lanka,70,1.0144927536231885,14.0,2.112409752405181,9.73701611453065,0,0.020477815699658702,2.0,-0.12957930469600423,5,4.476317970586086,3
Axar Patel,India,79,0.9875,26.333333333333332,4.1459778752930765,8.68508057265325,0,0.023010546500479387,1.3333333333333333,-0.0490769839512967,3,4.436656740143894,3
James Neesham,New Zealand,252,0.9,28.0,8.68508057265325,4.398212389019146,0,0.02853837254145777,0.9736842105263158,0.37708063049691826,9,4.431485123902292,3
Shaun Marsh,Australia,146,0.7807486631016043,29.2,10.0,4.647084790187533,0,0.03235933349432504,0.8121212121212121,0.5204867273885303,5,4.426559184680626,3
Dwaine Pretorius,South Africa,15,0.75,15.0,8.274677430133883,10.0,0,0.005426917510853835,0.75,0.01,1,4.4189496990146875,3
Mitchell Santner,New Zealand,230,0.8550185873605948,15.333333333333334,8.68508057265325,5.50431809086267,0,0.0605476282298496,0.9075144508670521,0.34486839828319343,15,4.409152558968094,3
Adil Rashid,England,96,1.0786516853932584,19.2,9.048794121014787,6.819741944107106,0,0.0006349206349206349,0.6666666666666666,-0.6603057275129325,5,4.3185454682797175,3
Sam Billings,England,62,0.8985507246376812,62.0,9.048794121014787,1.0,0,0.019682539682539683,0.8985507246376812,0.01,1,4.268990363930555,3
Kedar Jadhav,India,90,1.0344827586206897,22.5,4.1459778752930765,8.68508057265325,0,0.04697986577181208,1.0,0.4995432640734043,4,4.26621595500546,3
Nathan Coulter-Nile,Australia,16,0.8888888888888888,5.333333333333333,10.0,4.992858251749676,0,0.003622313450857281,1.5,0.579196857863533,3,4.240520261899229,3
Chris Woakes,England,117,1.054054054054054,14.625,9.048794121014787,3.6730296058428067,0,0.02126984126984127,1.3137254901960784,0.35498718589339645,8,4.221754945274064,3
Mushfiqur Rahim,Bangladesh,142,0.9793103448275862,35.5,1.0,8.957865733924402,0,0.09251101321585903,0.9130434782608695,0.1407445032144928,4,4.20513143812499,3
Jonny Bairstow,England,195,0.7862903225806451,27.857142857142858,9.048794121014787,2.135327391268553,1,0.040317460317460314,0.7987421383647799,-0.49449530920184376,7,4.171164756216006,3
Daniel Worrall,Australia,6,1.5,6.0,10.0,8.274677430133883,0,0.0,0.0,0.01,1,4.170076648838268,3
Niroshan Dickwella,Sri Lanka,122,0.8079470198675497,61.0,2.112409752405181,3.3519486625575734,0,0.16040955631399317,0.8867924528301887,1.0,2,4.097891126306092,3
Dhananjaya de Silva,Sri Lanka,192,0.768,27.428571428571427,2.112409752405181,8.100556760730736,0,0.11092150170648464,0.9285714285714286,0.24998958688422301,7,4.078839200130684,3
Luke Ronchi,New Zealand,149,0.861271676300578,13.545454545454545,8.68508057265325,4.933892328395812,0,0.049749325106054766,0.8775510204081632,0.17344896545977054,11,4.074116344846934,3
James Faulkner,Australia,107,0.8045112781954887,8.916666666666666,10.0,4.502528145732582,1,0.012798840859695725,0.7066666666666667,-0.6409122749829061,12,4.061655675420941,3
Moeen Ali,England,138,0.8214285714285714,12.545454545454545,9.048794121014787,4.928024467013101,0,0.03650793650793651,0.9426229508196722,-0.07298579013055084,11,4.0557084966446855,3
Imrul Kayes,Bangladesh,288,0.784741144414169,48.0,1.0,8.86693734683402,0,0.048458149779735685,0.6111111111111112,0.2494733700194044,6,4.045721429891036,3
Sachith Pathirana,Sri Lanka,125,0.9398496240601504,31.25,2.112409752405181,6.675974331278788,0,0.040955631399317405,1.5,-0.7041892377939045,4,4.009532968518285,3
Ross Taylor,New Zealand,180,0.7003891050583657,30.0,8.68508057265325,3.8070498548117606,0,0.04512148091014269,0.7005988023952096,0.6574434714751582,6,3.9867085325893195,3
Imad Wasim,Pakistan,193,1.0,24.125,3.8612361170347542,6.86701288054814,0,0.04633529907329402,0.9482758620689655,-0.2933046529284918,8,3.9573931574178953,3
Mitchell Starc,Australia,45,0.9782608695652174,7.5,10.0,4.509889844179937,0,0.010866940352571842,1.0,0.4252012637288952,6,3.9520492946285772,3
Corey Anderson,New Zealand,129,0.6482412060301508,14.333333333333334,8.68508057265325,6.034042637249091,0,0.039722329348245274,0.7103448275862069,0.4156543079092616,9,3.9305513105231995,3
Johnson Charles,West Indies,249,0.8110749185667753,22.636363636363637,3.3519486625575734,6.979211275389229,0,0.09454949944382647,0.7870370370370371,-0.26354072832693964,11,3.9018086110428056,3
Colin de Grandhomme,New Zealand,29,0.90625,9.666666666666666,8.68508057265325,10.0,0,0.0,0.0,-0.31557345601560294,3,3.90130998057396,3
Trent Boult,New Zealand,29,0.7073170731707317,3.2222222222222223,8.68508057265325,6.366574415879332,0,0.008098727342846125,1.2352941176470589,0.23712886837336328,9,3.895346445074937,3
Adam Zampa,Australia,50,0.5952380952380952,5.0,10.0,6.632031646334386,0,0.0028978507606858247,0.8571428571428571,0.41396007646141686,10,3.8620130490870936,3
Ben Duckett,England,123,0.8092105263157895,41.0,9.048794121014787,1.0,0,0.039047619047619046,0.8424657534246576,0.9448552844045746,3,3.8526602616243206,3
Kagiso Rabada,South Africa,49,0.7424242424242424,7.0,8.274677430133883,7.828783652449246,0,0.008683068017366137,0.7058823529411765,-0.08239999761962816,7,3.8313151663210894,3
Tim Southee,New Zealand,93,0.9489795918367347,10.333333333333334,8.68508057265325,4.747765486273932,0,0.007327419976860779,1.0,-0.04692410598397175,9,3.8284648668430634,3
Jason Holder,West Indies,210,0.84,17.5,3.3519486625575734,6.719380012193022,1,0.05784204671857619,0.7222222222222222,0.47223931656907603,12,3.8093172287231605,3
BJ Watling,New Zealand,45,0.6338028169014085,9.0,8.68508057265325,7.658391150117231,0,0.005399151561897416,0.6666666666666666,0.7880436186811773,5,3.78622827435626,3
Wayne Parnell,South Africa,41,0.5,10.25,8.274677430133883,8.337987165639394,0,0.00361794500723589,0.7142857142857143,-0.3063527153928206,4,3.7856614776759523,3
Kusal Perera,Sri Lanka,141,0.7230769230769231,14.1,2.112409752405181,8.385027968815951,0,0.10409556313993173,1.0166666666666666,0.27153191665936127,10,3.756590908324366,2
Mohammad Amir,Pakistan,68,1.511111111111111,13.6,3.8612361170347542,7.7639396099787295,0,0.002527379949452401,0.75,0.24028095970941546,5,3.736467573003142,2
Denesh Ramdin,West Indies,276,0.7076923076923077,27.6,3.3519486625575734,7.640774064150591,0,0.047830923248053395,0.6323529411764706,0.4132993418111353,10,3.7310492471624856,2
Dilruwan Perera,Sri Lanka,55,0.9322033898305084,11.0,2.112409752405181,10.0,0,0.008532423208191127,1.25,-0.322682903724437,5,3.724741917406595,2
Nasir Hossain,Bangladesh,31,0.8378378378378378,15.5,1.0,9.048794121014787,0,0.11894273127753303,1.0,-1.0,2,3.7126699889435653,2
Anton Devcich,New Zealand,18,1.0588235294117647,9.0,8.68508057265325,4.1459778752930765,0,0.006941766293868106,1.0588235294117647,1.0,2,3.711409016505966,2
Mosaddek Hossain,Bangladesh,131,0.8506493506493507,21.833333333333332,1.0,8.86693734683402,0,0.1277533039647577,0.5918367346938775,0.34446024395250135,6,3.6928193955647135,2
Mohammad Hafeez,Pakistan,129,0.9847328244274809,43.0,3.8612361170347542,8.806318422107095,0,0.0,0.0,0.3957568469877856,3,3.6894498732761,2
Seekkuge Prasanna,Sri Lanka,21,0.5384615384615384,4.2,2.112409752405181,9.429276472608873,0,0.0034129692832764505,2.0,0.3227424633615734,5,3.662474897107658,2
Upul Tharanga,Sri Lanka,106,0.762589928057554,21.2,2.112409752405181,6.960297113428945,0,0.04436860068259386,1.368421052631579,0.5102903302379105,5,3.584516302385593,2
Evin Lewis,West Indies,197,0.9752475247524752,65.66666666666667,3.3519486625575734,2.695351873948372,0,0.030033370411568408,0.54,0.9500485614209409,3,3.5841318151215997,2
James Vince,England,104,0.8455284552845529,26.0,9.048794121014787,1.2781024381012953,0,0.03142857142857143,0.8761061946902655,0.7467406744689605,4,3.5491965718575136,2
Josh Hazlewood,Australia,16,1.0,4.0,10.0,7.249196809499489,0,0.0,0.0,-0.5261261231913593,4,3.5459421367161337,2
Chris Tremain,Australia,23,0.6216216216216216,7.666666666666667,10.0,8.274677430133883,0,0.0,0.0,-0.8050569182411742,3,3.544612387683709,2
Tillakaratne Dilshan,Sri Lanka,79,0.7383177570093458,19.75,2.112409752405181,9.671270143163312,0,0.017064846416382253,0.9090909090909091,-0.7371874702957184,4,3.5219605575091606,2
Umar Gul,Pakistan,6,2.0,6.0,3.8612361170347542,9.048794121014787,0,0.0,0.0,0.01,1,3.512834636293258,2
Rovman Powell,West Indies,54,1.2857142857142858,27.0,3.3519486625575734,2.112409752405181,0,0.048943270300333706,1.5172413793103448,-1.0,2,3.4949799393386476,2
Stuart Broad,England,19,0.6785714285714286,9.5,9.048794121014787,8.274677430133883,0,0.0,0.0,-1.0,2,3.4404648288714395,2
Mohammad Nawaz,Pakistan,89,0.898989898989899,14.833333333333334,3.8612361170347542,7.149845634862383,0,0.02106149957877001,0.9259259259259259,-0.48220646372508735,6,3.4303915116811945,2
Nathan Lyon,Australia,34,0.918918918918919,17.0,10.0,5.193543591269532,0,0.0,0.0,-1.0,2,3.405375591706493,2
Mohammad Rizwan,Pakistan,77,0.9058823529411765,12.833333333333334,3.8612361170347542,6.139752467059258,0,0.04633529907329402,1.0377358490566038,0.07199106593252154,6,3.3983044867412016,2
Jayant Yadav,India,1,1.0,1.0,4.1459778752930765,8.68508057265325,0,0.0009587727708533077,1.0,0.01,1,3.380289855930269,2
Andre Fletcher,West Indies,89,0.577922077922078,12.714285714285714,3.3519486625575734,9.26057604148595,0,0.05116796440489433,0.6301369863013698,0.32667645516779037,7,3.3724106638319755,2
Carlos Brathwaite,West Indies,148,0.8,13.454545454545455,3.3519486625575734,6.979211275389229,0,0.06451612903225806,0.7631578947368421,0.09715847112433304,11,3.3697864119248795,2
Tamim Iqbal,Bangladesh,189,0.63,31.5,1.0,8.86693734683402,0,0.06167400881057269,0.45161290322580644,0.21520654001072256,6,3.3589477052985224,2
Danushka Gunathilaka,Sri Lanka,193,0.8812785388127854,27.571428571428573,2.112409752405181,9.404494705099657,0,0.0034129692832764505,0.25,-0.047418806754203666,7,3.324419649365569,2
Scott Boland,Australia,9,0.4090909090909091,2.25,10.0,8.377278215763726,0,0.0,0.0,0.9082770850372923,4,3.254926908597291,2
Mark Wood,England,8,1.6,8.0,9.048794121014787,3.8612361170347542,0,0.0,0.0,0.01,1,3.2491826206550867,2
Milinda Siriwardana,Sri Lanka,58,1.2083333333333333,29.0,2.112409752405181,9.342540286326624,0,0.0,0.0,1.0,2,3.2102940618378764,2
Ravindra Jadeja,India,45,1.0714285714285714,11.25,4.1459778752930765,10.0,0,0.0,0.0,0.8578500452027804,4,3.201332300626688,2
Kyle Abbott,South Africa,16,0.48484848484848486,3.2,8.274677430133883,8.28990738091743,0,0.001085383502170767,0.25,-0.5652249541770217,5,3.1923051347422016,2
Doug Bracewell,New Zealand,17,0.3333333333333333,8.5,8.68508057265325,7.072988937646539,0,0.0007713073659853452,0.4,-1.0,2,3.155819329886892,2
Dhawal Kulkarni,India,25,0.9615384615384616,25.0,4.1459778752930765,8.68508057265325,0,0.0,0.0,0.01,1,3.1504432003074454,2
Hardik Pandya,India,45,1.0,22.5,4.1459778752930765,8.68508057265325,0,0.0,0.0,-1.0,2,3.148904307569122,2
Lockie Ferguson,New Zealand,8,0.32,2.6666666666666665,8.68508057265325,7.0,0,0.0015426147319706903,0.5714285714285714,-0.5347694334724999,3,3.1224488734079783,2
Shakib Al Hasan,Bangladesh,170,0.9550561797752809,28.333333333333332,1.0,8.86693734683402,0,0.013215859030837005,0.21428571428571427,0.581828592253431,6,3.0714701866969643,2
Joe Mennie,Australia,1,0.25,0.5,10.0,8.274677430133883,0,0.0,0.0,-1.0,2,3.0596025010839387,2
David Willey,England,37,0.5522388059701493,6.166666666666667,9.048794121014787,4.378637849056212,0,0.002857142857142857,0.6428571428571429,-0.14776400144989196,6,3.0447198453743436,2
Aaron Phangiso,South Africa,15,0.25862068965517243,5.0,8.274677430133883,7.783982887519191,0,0.003256150506512301,0.21951219512195122,-0.48814358104490985,3,2.944770682981045,2
Gurkeerat Singh Mann,India,13,1.0,4.333333333333333,4.1459778752930765,10.0,0,0.0,0.0,-0.8988180549071028,3,2.943541672597763,2
Pat Cummins,Australia,0,0.0,0.0,10.0,8.68508057265325,0,0.0,0.0,0.01,1,2.9315540733859127,2
Jake Ball,England,28,1.2727272727272727,28.0,9.048794121014787,1.0,0,0.0,0.0,0.01,1,2.9234420584578205,2
Rishi Dhawan,India,12,0.9230769230769231,6.0,4.1459778752930765,10.0,0,0.0,0.0,1.0,2,2.9206793037014425,2
Morne Morkel,South Africa,32,0.6808510638297872,32.0,8.274677430133883,3.3519486625575734,0,0.0,0.0,0.01,1,2.8669654772453077,2
Sabbir Rahman,Bangladesh,143,0.9407894736842105,23.833333333333332,1.0,8.86693734683402,0,0.013215859030837005,0.14285714285714285,-0.08616293974759093,6,2.864994636373411,2
Jerome Taylor,West Indies,21,1.105263157894737,10.5,3.3519486625575734,9.137338715066942,0,0.0,0.0,1.0,2,2.8553187543657295,2
Tabraiz Shamsi,South Africa,0,0.0,0.0,8.274677430133883,10.0,0,0.0,0.0,0.01,1,2.8513869200573847,2
Suraj Randiv,Sri Lanka,26,0.9629629629629629,26.0,2.112409752405181,9.048794121014787,0,0.0,0.0,0.01,1,2.8498149466579736,2
Jonathan Carter,West Indies,60,0.8955223880597015,30.0,3.3519486625575734,2.112409752405181,0,0.060066740823136816,0.8709677419354839,-1.0,2,2.821593287101967,1
Nurul Hasan,Bangladesh,68,0.9714285714285714,34.0,1.0,8.68508057265325,0,0.0,0.0,1.0,2,2.8082465461425947,1
Moises Henriques,Australia,10,0.43478260869565216,5.0,10.0,2.112409752405181,0,0.0014489253803429123,0.8571428571428571,1.0,2,2.793600666253269,1
Dasun Shanaka,Sri Lanka,54,0.9642857142857143,18.0,2.112409752405181,9.365862747343192,0,0.0,0.0,0.24448263743881524,3,2.764462372809083,1
Reece Topley,England,1,0.1111111111111111,0.3333333333333333,9.048794121014787,8.274677430133883,0,0.0,0.0,-0.6230197472186866,3,2.7614200343309196,1
Yasir Shah,Pakistan,26,0.7878787878787878,13.0,3.8612361170347542,9.048794121014787,0,0.0,0.0,1.0,2,2.753907320403046,1
Anwar Ali,Pakistan,16,0.7272727272727273,16.0,3.8612361170347542,8.68508057265325,0,0.0,0.0,0.01,1,2.691782391122164,1
Sunil Narine,West Indies,72,1.0140845070422535,9.0,3.3519486625575734,7.266632901421505,0,0.0011123470522803114,0.25,-0.33631486980988473,8,2.652125809282169,1
Liam Dawson,England,10,0.7692307692307693,10.0,9.048794121014787,3.8612361170347542,0,0.0,0.0,0.01,1,2.6489489427977073,1
Sulieman Benn,West Indies,44,0.7857142857142857,5.5,3.3519486625575734,6.062080824893455,0,0.013348164627363738,0.8,0.28208285801270394,8,2.6155463727033084,1
Chamara Kapugedera,Sri Lanka,10,1.25,10.0,2.112409752405181,8.68508057265325,0,0.0,0.0,0.01,1,2.6119397023974216,1
Ish Sodhi,New Zealand,1,0.0625,0.3333333333333333,8.68508057265325,6.097318583528718,1,0.0,0.0,0.18679841132239208,3,2.578678446520213,1
Amit Mishra,India,15,0.75,7.5,4.1459778752930765,8.68508057265325,0,0.0,0.0,1.0,2,2.567226459658287,1
Umesh Yadav,India,27,0.5869565217391305,6.75,4.1459778752930765,9.342540286326624,0,0.0,0.0,-0.8270207290928432,4,2.566653539654842,1
Ahmed Shehzad,Pakistan,25,0.6410256410256411,12.5,3.8612361170347542,8.68508057265325,0,0.0,0.0,-1.0,2,2.555238641340014,1
Shai Hope,West Indies,72,0.6371681415929203,36.0,3.3519486625575734,2.112409752405181,0,0.05228031145717464,0.5802469135802469,-1.0,2,2.5056778747999022,1
Sami Aslam,Pakistan,33,0.4925373134328358,11.0,3.8612361170347542,9.048794121014787,0,0.0,0.0,-0.34725675102052245,3,2.4860617941088456,1
Amila Aponso,Sri Lanka,6,0.5,1.2,2.112409752405181,10.0,0,0.0034129692832764505,0.5,0.7688631642802084,5,2.482805505951011,1
Sohaib Maqsood,Pakistan,10,0.625,10.0,3.8612361170347542,8.68508057265325,0,0.0,0.0,0.01,1,2.4652072684462203,1
Ravichandran Ashwin,India,1,0.5,1.0,4.1459778752930765,10.0,0,0.0,0.0,0.01,1,2.4600159675125344,1
Hasan Ali,Pakistan,15,0.375,3.75,3.8612361170347542,7.624582756400484,0,0.0016849199663016006,0.6666666666666666,-0.34761666630037114,4,2.4545646096547378,1
Bhuvneshwar Kumar,India,2,0.3333333333333333,2.0,4.1459778752930765,10.0,0,0.0,0.0,0.01,1,2.3542349692699354,1
Wahab Riaz,Pakistan,36,0.72,7.2,3.8612361170347542,7.7639396099787295,0,0.0,0.0,0.23047769664890022,5,2.328843468251753,1
Nuwan Kulasekara,Sri Lanka,31,1.1481481481481481,15.5,2.112409752405181,6.018514617605412,0,0.0,0.0,-1.0,2,2.1662549988166058,1
Angelo Perera,Sri Lanka,7,0.4375,7.0,2.112409752405181,10.0,0,0.0,0.0,0.01,1,2.160613613132724,1
