batsman,country,total_runs,run_rate,average_score,team_score,opponent_mean,player_of_the_match,winning_contribution,run_rate_effectiveness,correlation,no_of_matches_batsman,batsman_score,batsman_quantile
Matt Henry,New Zealand,32,0.8888888888888888,8.0,10.0,7.45674500614732,0,0.0,0.0,0.7838315833175672,4,3.946275740017255,2
Chamara Kapugedera,Sri Lanka,20,0.5882352941176471,10.0,8.16041512334615,10.0,0,0.0,0.0,-1.0,2,3.910774911130556,2
Mitchell Starc,Australia,2,0.25,0.2857142857142857,7.132983298564889,7.78490987572025,1,0.00031436655139893113,1.0,-0.12987731361263818,7,3.836705098238498,2
Upul Tharanga,Sri Lanka,68,0.7640449438202247,17.0,8.16041512334615,4.298555197434443,0,0.010861132660977503,0.7777777777777778,-0.17775042524622456,4,3.8039201560885534,2
Ambati Rayudu,India,79,0.6475409836065574,19.75,5.520738622939159,6.021281946816552,0,0.023655913978494623,0.8979591836734694,0.6843337555667853,4,3.7972417071582365,2
Sachithra Senanayake,Sri Lanka,25,0.5813953488372093,4.166666666666667,8.16041512334615,8.022163883094148,0,0.0027152831652443757,0.5384615384615384,0.26362693011406674,6,3.795253316333721,2
Rangana Herath,Sri Lanka,14,0.56,4.666666666666667,8.16041512334615,10.0,0,0.0,0.0,-0.10460362136219756,3,3.7706041914398023,2
Dale Steyn,South Africa,56,0.717948717948718,8.0,8.492026600114938,5.205242903163943,0,0.005410279531109108,0.8181818181818182,0.19901918777071229,7,3.767498706360827,2
Ravi Bopara,England,57,0.5757575757575758,14.25,7.266790801339121,6.729922129658457,0,0.0015060240963855422,0.6666666666666666,-0.6290274983213802,4,3.7553569655730707,2
Chris Jordan,England,22,0.7857142857142857,5.5,7.266790801339121,7.977189097714717,0,0.0007530120481927711,0.5,-0.5573906321183756,4,3.752136672613485,2
Dushmantha Chameera,Sri Lanka,24,0.5217391304347826,8.0,8.16041512334615,9.497342200038313,0,0.0,0.0,0.6245262408897825,3,3.74823068238187,2
Jeffrey Vandersay,Sri Lanka,7,0.4375,7.0,8.16041512334615,10.0,0,0.0,0.0,0.01,1,3.738267511355755,2
Lendl Simmons,West Indies,71,0.8160919540229885,17.75,1.0,6.841627763361265,0,0.09416195856873823,1.0869565217391304,0.9097206823525342,4,3.731498523574506,2
Ravindra Jadeja,India,113,0.8308823529411765,14.125,5.520738622939159,5.196608225911482,0,0.02204301075268817,0.9761904761904762,-0.2454803106095899,8,3.7295529165104586,2
Stuart Broad,England,40,0.9090909090909091,5.714285714285714,7.266790801339121,6.9754921299275265,0,0.0011295180722891566,0.5,-0.4027628908051566,7,3.688441370704937,2
Vernon Philander,South Africa,34,0.576271186440678,8.5,8.492026600114938,6.63018465573479,0,0.0012022843402464682,0.5,-0.3668235516132582,4,3.688157631721791,2
Dwayne Smith,West Indies,189,0.8513513513513513,23.625,1.0,7.478330506752469,0,0.04331450094161959,0.7666666666666667,0.34544466539849195,8,3.661409888112549,2
Mashrafe Mortaza,Bangladesh,39,0.7358490566037735,6.5,4.775773092293983,6.746908065602947,0,0.014737991266375546,1.2272727272727273,0.6961970691140615,6,3.6583584530478843,2
Mark Wood,England,26,0.9629629629629629,8.666666666666666,7.266790801339121,8.088655532376592,0,0.0,0.0,-0.9179088256993947,3,3.6455791089788656,2
Mohammed Shami,India,36,0.972972972972973,6.0,5.520738622939159,6.774220105052319,0,0.003763440860215054,0.875,-0.2532139761540652,6,3.6426031639602443,2
Ish Sodhi,New Zealand,5,0.3333333333333333,2.5,10.0,8.492026600114938,0,0.0,0.0,-1.0,2,3.6310146788249504,2
Darren Bravo,West Indies,112,0.6363636363636364,28.0,1.0,6.9587478001073535,0,0.09227871939736347,0.6282051282051282,0.44264218824960044,4,3.629765925193914,2
Axar Patel,India,48,0.75,5.333333333333333,5.520738622939159,7.242913054032318,0,0.014516129032258065,0.75,0.4753162727381123,9,3.5719327859318515,2
Anamul Haque,Bangladesh,29,0.6744186046511628,29.0,4.775773092293983,8.16041512334615,0,0.0,0.0,0.01,1,3.510111352398031,2
Seekkuge Prasanna,Sri Lanka,10,0.6666666666666666,3.3333333333333335,8.16041512334615,6.82890970965195,0,0.0003878975950349108,0.3333333333333333,0.8809889363087426,3,3.4728065302549656,2
Dhammika Prasad,Sri Lanka,2,0.15384615384615385,2.0,8.16041512334615,10.0,0,0.0,0.0,0.01,1,3.4524941568527923,2
Umar Akmal,Pakistan,109,0.7414965986394558,18.166666666666668,3.3537458303909613,7.02429142026983,0,0.010699588477366255,0.65,-0.927955443418166,6,3.44125493095279,2
Suranga Lakmal,Sri Lanka,20,0.4878048780487805,3.3333333333333335,8.16041512334615,7.3922909717318275,0,0.0003878975950349108,0.25,-0.24027129181717474,6,3.421818144426667,2
Chris Gayle,West Indies,160,1.1428571428571428,17.77777777777778,1.0,7.758516006002196,0,0.026365348399246705,0.42424242424242425,0.07665942462545774,9,3.419701366438615,2
Gary Ballance,England,26,0.49056603773584906,8.666666666666666,7.266790801339121,8.431132807303678,0,0.0,0.0,-0.8159348357075126,3,3.417970356948299,2
Younis Khan,Pakistan,72,0.6371681415929203,12.0,3.3537458303909613,7.046592670732203,0,0.03786008230452675,0.7419354838709677,0.3964750705468933,6,3.4078002349145766,2
Umesh Yadav,India,6,0.3157894736842105,1.5,5.520738622939159,6.916893448078232,0,0.002150537634408602,1.3333333333333333,0.6280015620499237,4,3.401800916204008,2
Haris Sohail,Pakistan,253,0.7485207100591716,31.625,3.3537458303909613,5.9976301497982485,0,0.0,0.0,0.6025836934339757,8,3.297199390713908,2
James Anderson,England,14,0.8235294117647058,3.5,7.266790801339121,7.260434922355939,0,0.0,0.0,0.10319309633806639,4,3.295460926850565,2
Lasith Malinga,Sri Lanka,32,0.8,4.0,8.16041512334615,5.00499915253046,0,0.0007757951900698216,0.3333333333333333,0.05813824969486073,8,3.2922960738423126,2
Morne Morkel,South Africa,15,0.7142857142857143,3.0,8.492026600114938,4.034199233712653,0,0.0006011421701232341,0.6666666666666666,0.10967663569637219,5,3.2902171936832483,2
Aaron Phangiso,South Africa,21,0.8076923076923077,7.0,8.492026600114938,5.506912874313053,0,0.0,0.0,0.48692413368295784,3,3.2820946988514508,2
Bhuvneshwar Kumar,India,49,0.620253164556962,6.125,5.520738622939159,7.239928335618966,0,0.007526881720430108,0.42424242424242425,-0.2231756888229059,8,3.2761589512170715,2
Carlos Brathwaite,West Indies,60,0.9230769230769231,10.0,1.0,8.326220861730546,0,0.02071563088512241,0.7857142857142857,0.25721721343166304,6,3.27268829395733,2
Pat Cummins,Australia,12,0.34285714285714286,6.0,7.132983298564889,8.63339540066956,0,0.0,0.0,-1.0,2,3.2646994822874955,2
Marcus Stoinis,Australia,4,0.8,4.0,7.132983298564889,7.266790801339121,0,0.0,0.0,0.01,1,3.257948993762097,2
Moises Henriques,Australia,4,0.36363636363636365,4.0,7.132983298564889,7.266790801339121,0,0.0012574662055957245,0.36363636363636365,0.01,1,3.221066593788108,2
Chris Morris,South Africa,21,0.6774193548387096,10.5,8.492026600114938,5.1482558576165705,0,0.0,0.0,-1.0,2,3.219167983928024,2
Sami Aslam,Pakistan,45,0.9,45.0,3.3537458303909613,4.775773092293983,0,0.0,0.0,0.01,1,3.207523264226702,2
Arafat Sunny,Bangladesh,17,0.3953488372093023,8.5,4.775773092293983,6.39376471213914,0,0.0016375545851528383,1.0,-1.0,2,3.1989360884517186,2
Kyle Abbott,South Africa,26,0.52,5.2,8.492026600114938,4.781058402995785,0,0.0009017132551848512,0.375,-0.4568088321058955,5,3.185561760505445,2
Imrul Kayes,Bangladesh,9,0.2571428571428571,3.0,4.775773092293983,7.595843141426093,0,0.001091703056768559,1.0,-0.9920053591042336,3,3.184670252192976,2
Steven Finn,England,24,0.3076923076923077,2.6666666666666665,7.266790801339121,8.40721294364716,0,0.0,0.0,-0.024335775067093154,9,3.1711749738017034,2
Andrew Mathieson,New Zealand,0,0.0,0.0,10.0,7.266790801339121,0,0.0,0.0,0.01,1,3.164060278544485,2
