bowler,country,inverse_economy,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,no_of_matches_bowler,bowler_score,bowler_quantile
Nathan Lyon,Australia,0.19940476190476192,11.0,0.7857142857142857,0.01636904761904762,10,5.733785300533979,6.229459215843321,0.06201550387596899,0.0930232558139535,14,5.9687260056611855,4
Ish Sodhi,New Zealand,0.18422939068100358,8.0,1.3333333333333333,0.02867383512544803,3,5.037804547619274,4.993304404343859,0.07207207207207207,0.2882882882882883,6,5.8579728069573465,4
Anrich Nortje,South Africa,0.20866666666666667,8.0,2.0,0.05333333333333334,4,3.9974057455309326,1.4086803751763899,0.0975609756097561,0.24390243902439027,4,5.836845340430097,4
Lungi Ngidi,South Africa,0.18160919540229886,15.0,1.6666666666666667,0.04310344827586207,5,3.9974057455309326,2.5214677816092066,0.0975609756097561,0.19512195121951223,9,5.812905213689304,3
Ben Stokes,England,0.171455938697318,12.0,0.6666666666666666,0.022988505747126436,12,6.01257888877769,3.4278195272399263,0.10101010101010101,0.10101010101010101,18,5.809458646741948,3
Jason Holder,West Indies,0.16285714285714287,18.0,0.9473684210526315,0.02057142857142857,4,1.0,5.8394540518617575,0.21621621621621623,0.21621621621621623,19,5.782056765790615,3
Colin de Grandhomme,New Zealand,0.22572178477690288,10.0,0.6666666666666666,0.026246719160104987,9,5.037804547619274,4.858099434463464,0.08108108108108109,0.10810810810810811,15,5.763612657862069,3
Tim Southee,New Zealand,0.1392982456140351,9.0,1.8,0.031578947368421054,3,5.037804547619274,4.039790434222849,0.07207207207207207,0.2882882882882883,5,5.751723807442848,3
Mohammad Saifuddin,Bangladesh,0.14789915966386555,15.0,1.3636363636363635,0.025210084033613446,4,1.3690125319837714,4.217419546818718,0.20588235294117646,0.2573529411764706,11,5.726064740271592,3
Kedar Jadhav,India,0.17344173441734417,5.0,0.3125,0.013550135501355014,12,10.000000000000002,4.267820064984118,0.032679738562091505,0.049019607843137254,16,5.578872350193257,3
Wahab Riaz,Pakistan,0.16158663883089772,11.0,1.2222222222222223,0.022964509394572025,6,3.230412190220177,3.996438640533159,0.14516129032258066,0.1935483870967742,9,5.514114983613091,3
Mitchell Santner,New Zealand,0.206286836935167,10.0,0.7142857142857143,0.019646365422396856,7,5.037804547619274,5.107319927497727,0.07207207207207207,0.12355212355212354,14,5.443522010118225,3
Navdeep Saini,India,0.1724137931034483,2.0,2.0,0.034482758620689655,1,10.000000000000002,1.0,0.013071895424836602,0.23529411764705882,1,5.429067031204181,3
Chris Morris,South Africa,0.1746951219512195,10.0,1.6666666666666667,0.03048780487804878,2,3.9974057455309326,4.463282490922265,0.04878048780487805,0.24390243902439027,6,5.4039922033665055,3
Kane Richardson,Australia,0.16618357487922705,7.0,1.75,0.033816425120772944,4,5.733785300533979,2.77497923645923,0.05426356589147287,0.20348837209302326,4,5.401694225191321,3
Vijay Shankar,India,0.18333333333333332,4.0,0.4444444444444444,0.01904761904761905,7,10.000000000000002,5.223639148416434,0.026143790849673203,0.06722689075630252,9,5.383113468966909,3
Keemo Paul,West Indies,0.14564102564102563,6.0,1.5,0.03076923076923077,1,1.0,10.000000000000002,0.05405405405405406,0.21621621621621623,4,5.233114597239331,3
Glenn Maxwell,Australia,0.1762114537444934,5.0,0.25,0.007342143906020558,15,5.733785300533979,5.910397761520457,0.023255813953488372,0.023255813953488375,20,5.191493233609697,3
Angelo Mathews,Sri Lanka,0.3333333333333333,1.0,1.0,0.16666666666666666,1,1.4086803751763899,1.0,0.025,0.125,1,5.1234266308409895,3
Alzarri Joseph,West Indies,0.1566265060240964,4.0,1.3333333333333333,0.024096385542168676,1,1.0,10.000000000000002,0.05405405405405406,0.21621621621621623,3,5.044471878697384,3
Todd Astle,New Zealand,0.17708333333333334,3.0,1.0,0.03125,2,5.037804547619274,7.123004177327925,0.02702702702702703,0.16216216216216217,3,4.988555473066177,3
Nuwan Pradeep,Sri Lanka,0.15127272727272728,11.0,1.2222222222222223,0.02,3,1.4086803751763899,4.006514141841932,0.15,0.25,9,4.9862203060354755,3
Khaleel Ahmed,India,0.13930348258706468,4.0,0.8,0.01990049751243781,2,10.000000000000002,2.754317969630651,0.026143790849673203,0.23529411764705882,5,4.968044199652222,3
Dwaine Pretorius,South Africa,0.21621621621621623,7.0,0.875,0.02702702702702703,6,3.9974057455309326,2.9802387588071975,0.08536585365853659,0.14227642276422767,8,4.966333431134495,3
Dhananjaya de Silva,Sri Lanka,0.19399538106235567,12.0,1.0,0.02771362586605081,4,1.4086803751763899,4.209101877379429,0.125,0.15625,12,4.897583690230184,3
Tom Curran,England,0.1415686274509804,6.0,1.2,0.023529411764705882,3,6.01257888877769,2.338247314132106,0.06060606060606061,0.24242424242424243,5,4.819560965073496,3
Shakib Al Hasan,Bangladesh,0.19534883720930232,8.0,0.8888888888888888,0.018604651162790697,4,1.3690125319837714,4.11244296363134,0.14705882352941177,0.18382352941176472,9,4.758874540993173,3
Peter Siddle,Australia,0.15432098765432098,2.0,0.6666666666666666,0.012345679012345678,1,5.733785300533979,10.000000000000002,0.007751937984496124,0.11627906976744186,3,4.700910513363444,3
Tabraiz Shamsi,South Africa,0.16451612903225807,6.0,1.0,0.01935483870967742,5,3.9974057455309326,4.168661738554519,0.07317073170731707,0.14634146341463417,6,4.6686979943472195,3
Mashrafe Mortaza,Bangladesh,0.17061855670103093,8.0,0.6153846153846154,0.013745704467353952,5,1.3690125319837714,4.086569255041529,0.17647058823529413,0.17647058823529413,13,4.617616921713285,3
Dasun Shanaka,Sri Lanka,0.18681318681318682,3.0,1.0,0.03296703296703297,1,1.4086803751763899,3.212409756607741,0.075,0.375,3,4.6072999011492435,3
David Willey,England,0.14646464646464646,4.0,1.3333333333333333,0.020202020202020204,3,6.01257888877769,3.230412190220177,0.04040404040404041,0.1616161616161616,3,4.553215420042665,3
Mehidy Hasan Miraz,Bangladesh,0.19355300859598853,13.0,0.8666666666666667,0.01862464183381089,5,1.3690125319837714,3.156762762737936,0.11764705882352941,0.11764705882352942,15,4.485603948394047,3
Carlos Brathwaite,West Indies,0.14944444444444444,13.0,1.0833333333333333,0.024074074074074074,3,1.0,6.2894647381198565,0.08108108108108109,0.10810810810810811,12,4.479938967248533,3
Andre Russell,West Indies,0.18811881188118812,5.0,1.25,0.04950495049504951,1,1.0,4.086447227878904,0.05405405405405406,0.21621621621621623,4,4.374141409998253,3
Isuru Udana,Sri Lanka,0.1665983606557377,10.0,0.9090909090909091,0.020491803278688523,3,1.4086803751763899,4.397565131023511,0.1,0.16666666666666666,11,4.355916630910307,3
Dale Steyn,South Africa,0.19736842105263158,4.0,1.0,0.02631578947368421,3,3.9974057455309326,2.77497923645923,0.04878048780487805,0.16260162601626016,4,4.308220984443435,3
Imad Wasim,Pakistan,0.18765432098765433,11.0,0.6111111111111112,0.013580246913580247,6,3.230412190220177,5.028987124456377,0.03225806451612903,0.04301075268817204,18,4.267579886924965,3
Kieron Pollard,West Indies,0.125,2.0,1.0,0.041666666666666664,1,1.0,10.000000000000002,0.02702702702702703,0.10810810810810811,2,4.182080651560659,3
Shardul Thakur,India,0.1487603305785124,2.0,1.0,0.01652892561983471,2,10.000000000000002,1.0,0.013071895424836602,0.11764705882352941,2,4.155202351951124,3
Kasun Rajitha,Sri Lanka,0.14982578397212543,7.0,1.1666666666666667,0.024390243902439025,2,1.4086803751763899,4.060204961429428,0.075,0.1875,6,4.0956309902040955,2
Aaron Finch,Australia,0.17647058823529413,2.0,0.4,0.0196078431372549,5,5.733785300533979,4.945808223655962,0.015503875968992248,0.04651162790697675,5,4.010473966487536,2
Akila Dananjaya,Sri Lanka,0.20636704119850188,5.0,0.8333333333333334,0.018726591760299626,2,1.4086803751763899,3.121274674348545,0.075,0.1875,6,3.920671849958607,2
Moeen Ali,England,0.15370705244122965,6.0,0.5454545454545454,0.0108499095840868,7,6.01257888877769,2.75381203384929,0.020202020202020204,0.03463203463203463,11,3.886747469785,2
Joe Root,England,0.18461538461538463,2.0,0.5,0.03076923076923077,2,6.01257888877769,2.66922427825396,0.020202020202020204,0.12121212121212122,4,3.835891828103965,2
Doug Bracewell,New Zealand,0.17557251908396945,1.0,0.3333333333333333,0.007633587786259542,0,5.037804547619274,10.000000000000002,0.0,0.0,3,3.7949949402404313,2
Duanne Olivier,South Africa,0.1532258064516129,3.0,1.5,0.024193548387096774,1,3.9974057455309326,3.230412190220177,0.012195121951219513,0.12195121951219513,2,3.7862509896529035,2
Billy Stanlake,Australia,0.20408163265306123,0.0,0.0,0.0,0,5.733785300533979,10.000000000000002,0.0,0.0,1,3.782162760905921,2
Shoaib Malik,Pakistan,0.16666666666666666,2.0,0.3333333333333333,0.022222222222222223,1,3.230412190220177,6.584217877900172,0.016129032258064516,0.12903225806451613,6,3.652744489363407,2
Steven Smith,Australia,0.125,1.0,0.3333333333333333,0.03125,1,5.733785300533979,5.015929727309299,0.007751937984496124,0.11627906976744186,3,3.5303491864787553,2
Lahiru Kumara,Sri Lanka,0.17180616740088106,5.0,1.0,0.022026431718061675,3,1.4086803751763899,2.1135723952783336,0.075,0.125,5,3.5141187829827754,2
Ambati Rayudu,India,0.15384615384615385,0.0,0.0,0.0,0,10.000000000000002,5.733785300533979,0.0,0.0,1,3.474296934183406,2
Hasan Ali,Pakistan,0.15088,7.0,0.6363636363636364,0.0112,2,3.230412190220177,5.344445180092293,0.016129032258064516,0.06451612903225806,11,3.4673642263819007,2
Mohammed Siraj,India,0.13157894736842105,0.0,0.0,0.0,1,10.000000000000002,5.733785300533979,0.0,0.0,1,3.451323272040675,2
Wanindu Hasaranga,Sri Lanka,0.18045112781954886,4.0,1.3333333333333333,0.03007518796992481,1,1.4086803751763899,2.6099456374747083,0.025,0.125,3,3.426679026885184,2
Deepak Chahar,India,0.18478260869565216,1.0,0.5,0.010869565217391304,1,10.000000000000002,1.0,0.0,0.0,2,3.3324434172319783,2
Junaid Khan,Pakistan,0.14375,6.0,1.2,0.01875,0,3.230412190220177,5.845302735831463,0.0,0.0,5,3.3204856758596035,2
Kane Williamson,New Zealand,0.22916666666666666,2.0,0.5,0.020833333333333332,2,5.037804547619274,2.945389560276734,0.0,0.0,4,3.2938801518198098,2
Beuran Hendricks,South Africa,0.19753086419753085,1.0,0.5,0.012345679012345678,1,3.9974057455309326,3.230412190220177,0.012195121951219513,0.12195121951219513,2,3.2578855803763505,2
Mohammad Nawaz,Pakistan,0.16666666666666666,1.0,1.0,0.041666666666666664,1,3.230412190220177,1.4086803751763899,0.016129032258064516,0.12903225806451613,1,3.2204508017607267,2
Jean-Paul Duminy,South Africa,0.16326530612244897,2.0,0.3333333333333333,0.02040816326530612,4,3.9974057455309326,2.8902363078041016,0.024390243902439025,0.06097560975609757,6,3.1683120651383447,2
Mohammad Hafeez,Pakistan,0.1640378548895899,2.0,0.18181818181818182,0.006309148264984227,5,3.230412190220177,5.1061783662358025,0.016129032258064516,0.025806451612903226,11,3.147043009362272,2
Yasir Shah,Pakistan,0.1661807580174927,5.0,0.8333333333333334,0.014577259475218658,0,3.230412190220177,5.7802508985745975,0.0,0.0,6,3.1421603222115175,2
Mohammad Hasnain,Pakistan,0.1353135313531353,5.0,1.0,0.0165016501650165,0,3.230412190220177,5.845302735831463,0.0,0.0,5,3.0831647889191682,2
Soumya Sarkar,Bangladesh,0.1596244131455399,8.0,1.0,0.03755868544600939,1,1.3690125319837714,3.8794294401627125,0.0,0.0,8,2.9711892005729696,2
Colin Munro,New Zealand,0.175,0.0,0.0,0.0,1,5.037804547619274,6.159773141349143,0.0,0.0,4,2.8594043551027193,2
Shafiul Islam,Bangladesh,0.1509433962264151,6.0,2.0,0.03773584905660377,0,1.3690125319837714,1.4086803751763899,0.0,0.0,3,2.838643075716286,2
Roston Chase,West Indies,0.1856060606060606,2.0,0.2857142857142857,0.007575757575757576,1,1.0,7.534003580566792,0.0,0.0,7,2.755929429665092,2
Hayden Walsh,West Indies,0.16129032258064516,0.0,0.0,0.0,1,1.0,10.000000000000002,0.0,0.0,1,2.73801344216131,2
Wiaan Mulder,South Africa,0.16981132075471697,1.0,0.3333333333333333,0.018867924528301886,3,3.9974057455309326,2.015924313524319,0.012195121951219513,0.04065040650406504,3,2.7290573314807443,2
Mohammad Abbas,Pakistan,0.17647058823529413,1.0,0.3333333333333333,0.006535947712418301,0,3.230412190220177,5.733785300533978,0.0,0.0,3,2.6404656498327013,2
Thisara Perera,Sri Lanka,0.1674,6.0,0.42857142857142855,0.012,2,1.4086803751763899,4.803644956068439,0.0,0.0,14,2.627265532459318,2
Faheem Ashraf,Pakistan,0.1626865671641791,2.0,0.3333333333333333,0.005970149253731343,1,3.230412190220177,5.2479233116142,0.0,0.0,6,2.6165996179536695,2
Fabian Allen,West Indies,0.16847826086956522,4.0,0.8,0.021739130434782608,0,1.0,4.829341087828787,0.0,0.0,5,2.5632048581420186,2
Haris Sohail,Pakistan,0.17272727272727273,1.0,0.16666666666666666,0.00909090909090909,0,3.230412190220177,5.826716496615216,0.0,0.0,6,2.5629870316528045,2
Kemar Roach,West Indies,0.1697530864197531,5.0,0.625,0.015432098765432098,0,1.0,5.392780986137691,0.0,0.0,8,2.554847147363226,2
Joe Denly,England,0.16666666666666666,0.0,0.0,0.0,2,6.01257888877769,3.230412190220177,0.0,0.0,2,2.5521140930003847,2
Khary Pierre,West Indies,0.14814814814814814,0.0,0.0,0.0,0,1.0,10.000000000000002,0.0,0.0,2,2.5439823382190525,1
Jeffrey Vandersay,Sri Lanka,0.14,1.0,1.0,0.02,1,1.4086803751763899,1.0,0.025,0.125,1,2.4405256079533713,1
Fakhar Zaman,Pakistan,0.1935483870967742,0.0,0.0,0.0,1,3.230412190220177,5.004992317154311,0.0,0.0,2,2.4127827752023068,1
Reeza Hendricks,South Africa,0.14893617021276595,1.0,0.3333333333333333,0.02127659574468085,1,3.9974057455309326,3.230412190220177,0.0,0.0,3,2.4073385545305985,1
Rubel Hossain,Bangladesh,0.14473684210526316,4.0,0.8,0.013157894736842105,0,1.3690125319837714,4.717790119701207,0.0,0.0,5,2.3787559553387636,1
Dane Paterson,South Africa,0.21621621621621623,0.0,0.0,0.0,1,3.9974057455309326,3.230412190220177,0.0,0.0,1,2.3611167088539187,1
Taijul Islam,Bangladesh,0.2898550724637681,1.0,0.5,0.014492753623188406,0,1.3690125319837714,1.4086803751763899,0.0,0.0,2,2.3446449794701856,1
Aiden Markram,South Africa,0.15789473684210525,1.0,0.3333333333333333,0.013157894736842105,0,3.9974057455309326,3.5373345369938796,0.0,0.0,3,2.3238799898716547,1
Shivam Dube,India,0.11029411764705882,0.0,0.0,0.0,0,10.000000000000002,1.0,0.0,0.0,1,2.3119956492936398,1
Ashley Nurse,West Indies,0.15647921760391198,4.0,0.4444444444444444,0.009779951100244499,2,1.0,4.325438111023924,0.0,0.0,9,2.2896639625016375,1
Shreyas Iyer,India,0.07692307692307693,0.0,0.0,0.0,1,10.000000000000002,1.0,0.0,0.0,1,2.220972648492247,1
Iftikhar Ahmed,Pakistan,0.25,0.0,0.0,0.0,2,3.230412190220177,1.4086803751763899,0.0,0.0,2,2.191992035074895,1
Mosaddek Hossain,Bangladesh,0.16666666666666666,2.0,0.2222222222222222,0.007246376811594203,3,1.3690125319837714,3.6772846802778734,0.0,0.0,9,2.166362404460818,1
Vishwa Fernando,Sri Lanka,0.1111111111111111,2.0,1.0,0.022222222222222223,0,1.4086803751763899,3.9974057455309326,0.0,0.0,2,2.1647662606352203,1
Devendra Bishoo,West Indies,0.1411764705882353,1.0,0.3333333333333333,0.0058823529411764705,1,1.0,6.01257888877769,0.0,0.0,3,2.1618329804404706,1
Kamindu Mendis,Sri Lanka,0.17721518987341772,1.0,0.5,0.012658227848101266,0,1.4086803751763899,3.9974057455309326,0.0,0.0,2,2.132758714765097,1
Chris Gayle,West Indies,0.16417910447761194,1.0,0.25,0.014925373134328358,1,1.0,4.607993714289607,0.0,0.0,4,2.080386557161546,1
Raymon Reifer,West Indies,0.1574074074074074,2.0,1.0,0.037037037037037035,0,1.0,1.3690125319837714,0.0,0.0,2,2.0253489252481747,1
Asela Gunaratne,Sri Lanka,0.2,0.0,0.0,0.0,0,1.4086803751763899,5.037804547619274,0.0,0.0,2,2.0004574834591464,1
Shannon Gabriel,West Indies,0.1275862068965517,5.0,1.0,0.019157088122605363,0,1.0,2.3056593719810787,0.0,0.0,5,1.9715261586760866,1
Lakshan Sandakan,Sri Lanka,0.1695205479452055,1.0,0.2,0.003424657534246575,0,1.4086803751763899,4.468246315721787,0.0,0.0,5,1.9035670129570972,1
Shehan Jayasuriya,Sri Lanka,0.18110236220472442,1.0,0.3333333333333333,0.007874015748031496,1,1.4086803751763899,2.6099456374747083,0.0,0.0,3,1.8605543561316122,1
Jeevan Mendis,Sri Lanka,0.15857142857142856,0.0,0.0,0.0,1,1.4086803751763899,5.015929727309299,0.0,0.0,3,1.855916657181853,1
Seekkuge Prasanna,Sri Lanka,0.1595744680851064,0.0,0.0,0.0,0,1.4086803751763899,5.037804547619274,0.0,0.0,2,1.752711466117218,1
Angelo Perera,Sri Lanka,0.18181818181818182,0.0,0.0,0.0,0,1.4086803751763899,3.9974057455309326,0.0,0.0,1,1.6922398006540378,1
Hussain Talat,Pakistan,0.125,0.0,0.0,0.0,0,3.230412190220177,3.9974057455309326,0.0,0.0,1,1.6886124224084635,1
Dushmantha Chameera,Sri Lanka,0.14545454545454545,0.0,0.0,0.0,0,1.4086803751763899,5.037804547619274,0.0,0.0,1,1.666178168193961,1
Asif Ali,Pakistan,0.05555555555555555,0.0,0.0,0.0,0,3.230412190220177,6.01257888877769,0.0,0.0,1,1.644194965119634,1
Milinda Siriwardana,Sri Lanka,0.11764705882352941,0.0,0.0,0.0,0,1.4086803751763899,5.733785300533979,0.0,0.0,1,1.6274058953325161,1
Mahmudullah,Bangladesh,0.1320754716981132,1.0,0.2,0.009433962264150943,0,1.3690125319837714,3.5861548786421196,0.0,0.0,5,1.5611155615064094,1
Danushka Gunathilaka,Sri Lanka,0.14285714285714285,0.0,0.0,0.0,0,1.4086803751763899,4.435340428486241,0.0,0.0,3,1.536304126890888,1
Suranga Lakmal,Sri Lanka,0.13333333333333333,0.0,0.0,0.0,0,1.4086803751763899,4.517605146575104,0.0,0.0,2,1.4934982537211186,1
Sabbir Rahman,Bangladesh,0.15247524752475247,0.0,0.0,0.0,1,1.3690125319837714,3.1210723676037344,0.0,0.0,4,1.4526414007301838,1
John Campbell,West Indies,0.07692307692307693,0.0,0.0,0.0,0,1.0,6.01257888877769,0.0,0.0,1,1.3532627788000169,1
Oshada Fernando,Sri Lanka,0.125,0.0,0.0,0.0,0,1.4086803751763899,3.9974057455309326,0.0,0.0,1,1.3440321805861362,1
Abu Jayed,Bangladesh,0.16071428571428573,0.0,0.0,0.0,1,1.3690125319837714,1.0,0.0,0.0,1,1.1019335152601957,1
Dimuth Karunaratne,Sri Lanka,0.14285714285714285,0.0,0.0,0.0,1,1.4086803751763899,1.0,0.0,0.0,1,1.0,1
