bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
Mohammad Irfan,Pakistan,-0.7340425531914894,4,2.0,0.057971014492753624,0,0.5440987190042532,0.6876675874684963,0.0,0.0,0.4312927014796388
Mosaddek Hossain,Bangladesh,-0.8347826086956521,6,0.75,0.03125,2,0.3579417032485687,0.6203799334478777,0.05357142857142857,0.15,0.42919521988576664
PADLR Sandakan,Sri Lanka,-1.03125,2,2.0,0.06060606060606061,0,0.4505470207770822,1.0,0.0,0.0,0.4274240958015019
S Prasanna,Sri Lanka,-0.951310861423221,4,0.8,0.015748031496062992,2,0.4505470207770822,0.712888379358819,0.0375,0.1530612244897959,0.42172778751064915
R Ashwin,India,-1.1304347826086956,2,1.0,0.015384615384615385,0,0.8185997175913107,1.0,0.0,0.0,0.41699566842139973
KA Pollard,West Indies,-1.1076233183856503,6,0.8571428571428571,0.024291497975708502,2,0.3679107550301953,0.8642167150059673,0.028985507246376812,0.10810810810810811,0.41678174863941836
Gurkeerat Singh,India,-1.15,0,0.0,0.0,1,0.8185997175913107,1.0,0.011627906976744186,0.10606060606060606,0.40686809476864333
AJ Finch,Australia,-0.7833333333333333,0,0.0,0.0,2,1.0,0.6949443357101355,0.0,0.0,0.3992917432798759
SCJ Broad,England,-0.9278350515463918,1,0.5,0.011111111111111112,0,0.7822209483970475,0.9806597835166322,0.0,0.0,0.3976742612474335
C de Grandhomme,New Zealand,-0.987012987012987,3,1.0,0.019736842105263157,0,0.5931142265399452,1.0,0.0,0.0,0.39733225347909834
PKD Chase,Ireland,-1.0946372239747635,6,1.0,0.01729106628242075,1,0.0,0.6300515694464918,0.14285714285714285,0.2222222222222222,0.396258582036314
DM de Silva,Sri Lanka,-0.8947368421052632,3,0.75,0.029411764705882353,1,0.4505470207770822,1.0,0.0,0.0,0.3909077886831122
SJ Benn,West Indies,-0.8398637137989778,4,0.36363636363636365,0.008113590263691683,4,0.3679107550301953,0.8119337118284151,0.014492753623188406,0.02702702702702703,0.38861598866449437
Shafiul Islam,Bangladesh,-0.9203980099502488,5,1.25,0.02702702702702703,2,0.3579417032485687,0.691294954144291,0.017857142857142856,0.05,0.38670363264234636
Nasir Hossain,Bangladesh,-0.8155339805825242,2,1.0,0.023809523809523808,1,0.3579417032485687,0.7822209483970475,0.017857142857142856,0.1,0.38430205841056536
JS Patel,New Zealand,-0.7049180327868853,1,1.0,0.023255813953488372,1,0.5931142265399452,0.3579417032485687,0.012738853503184714,0.20224719101123595,0.3833762711532072
A Vala,Papua New Guinea,-0.6216216216216216,3,1.5,0.043478260869565216,1,0.35380305724034034,0.3484584967684489,0.05,0.1,0.38198575573441035
MRJ Watt,Scotland,-0.6885245901639344,1,1.0,0.023809523809523808,1,0.7168176531496389,0.3484584967684489,0.022222222222222223,0.1,0.38061126126365047
F Behardien,South Africa,-0.9850746268656716,0,0.0,0.0,2,0.9806597835166322,0.7330881629560726,0.0,0.0,0.3776842777125297
MD Gunathilaka,Sri Lanka,-0.8956521739130435,4,1.3333333333333333,0.038834951456310676,1,0.4505470207770822,0.5214806322646983,0.0125,0.1020408163265306,0.3748246651375127
MC Henriques,Australia,-1.0823529411764705,1,0.5,0.010869565217391304,1,1.0,0.4505470207770822,0.004,0.1118421052631579,0.3717432930087859
JE Taylor,West Indies,-1.1619718309859155,2,0.5,0.012121212121212121,2,0.3679107550301953,0.9903298917583161,0.014492753623188406,0.05405405405405406,0.3546262344248751
B Kumar,India,-1.0754716981132075,0,0.0,0.0,0,0.8185997175913107,1.0,0.0,0.0,0.3531578144139749
AP Devcich,New Zealand,-0.8554216867469879,0,0.0,0.0,2,0.5931142265399452,0.8185997175913107,0.006369426751592357,0.05056179775280899,0.352589734212951
Mustafizur Rahman,Bangladesh,-0.8067226890756303,4,2.0,0.041666666666666664,0,0.3579417032485687,0.5931142265399452,0.0,0.0,0.3524146214681913
TJ Murtagh,Ireland,-0.7934782608695652,7,1.0,0.023972602739726026,1,0.0,0.6044080624937189,0.07142857142857142,0.1111111111111111,0.35085243731707444
V Kohli,India,-1.1111111111111112,0,0.0,0.0,0,0.8185997175913107,1.0,0.0,0.0,0.3486386324200786
AG Cremer,Zimbabwe,-0.7210031347962382,4,0.5,0.017391304347826087,2,0.20038635701779292,0.5765555135607702,0.05,0.1,0.34631925810291697
JB Reva,Papua New Guinea,-0.5636363636363636,1,1.0,0.03225806451612903,1,0.35380305724034034,0.3484584967684489,0.05,0.1,0.34465344894242167
Shoaib Malik,Pakistan,-0.9785714285714285,1,0.16666666666666666,0.0072992700729927005,4,0.5440987190042532,0.5137473925419221,0.03389830508474576,0.05555555555555555,0.33806298491794906
Sohail Khan,Pakistan,-0.8,1,1.0,0.027777777777777776,1,0.5440987190042532,0.3679107550301953,0.01694915254237288,0.1111111111111111,0.3367996780504981
Tanwir Afzal,Hong Kong,-0.736,2,0.6666666666666666,0.021739130434782608,1,0.3484584967684489,0.47480792254343984,0.05,0.1,0.3330909534575816
Rahmat Shah,Afghanistan,-0.8791946308724832,4,1.0,0.030534351145038167,2,0.4185169713860216,0.17897085162428436,0.0410958904109589,0.15,0.3314884453780419
CA Young,Ireland,-1.3174603174603174,3,3.0,0.03614457831325301,0,0.0,0.9806597835166322,0.0,0.0,0.33032637538123655
LA Dawson,England,-1.4583333333333333,2,2.0,0.02857142857142857,0,0.7822209483970475,0.5440987190042532,0.0,0.0,0.3267042643888348
Naveen-ul-Haq,Afghanistan,-1.008849557522124,2,1.0,0.017543859649122806,1,0.4185169713860216,0.3579417032485687,0.0273972602739726,0.2,0.32089567815886266
TM Dilshan,Sri Lanka,-0.8768115942028986,1,0.25,0.008264462809917356,1,0.4505470207770822,0.8982785566349862,0.0,0.0,0.32070419643660336
SPD Smith,Australia,-1.5,0,0.0,0.0,1,1.0,0.8185997175913107,0.0,0.0,0.3169378999040708
BV Vitori,Zimbabwe,-0.9818181818181818,3,3.0,0.05555555555555555,0,0.20038635701779292,0.4505470207770822,0.0,0.0,0.3155098349739254
AK Perera,Sri Lanka,-0.8333333333333334,0,0.0,0.0,0,0.4505470207770822,1.0,0.0,0.0,0.30607806792562164
AS Joseph,West Indies,-1.0869565217391304,4,2.0,0.032,0,0.3679107550301953,0.5440987190042532,0.0,0.0,0.30249933376657284
TS Chisoro,Zimbabwe,-0.7071823204419889,2,0.5,0.015625,2,0.20038635701779292,0.4265244837337867,0.05,0.1,0.3011554102695926
ADS Fletcher,West Indies,-0.9285714285714286,0,0.0,0.0,1,0.3679107550301953,0.9935532611722108,0.0,0.0,0.29278647312853523
MA Leask,Scotland,-1.0970873786407767,1,0.3333333333333333,0.008849557522123894,3,0.7168176531496389,0.18076175943869002,0.044444444444444446,0.06666666666666667,0.2917060767111398
Taijul Islam,Bangladesh,-0.6776859504132231,1,0.5,0.012195121951219513,1,0.3579417032485687,0.4185169713860216,0.017857142857142856,0.1,0.2870267103601073
Mohammad Shahzad (2),United Arab Emirates,-1.1030927835051547,4,2.0,0.037383177570093455,0,0.0969133907738106,0.7168176531496389,0.0,0.0,0.28309623377212845
Tanveer Ahmed,Hong Kong,-0.8783783783783784,2,1.0,0.03076923076923077,1,0.3484584967684489,0.5353103551949896,0.0,0.0,0.2787572605005286
Ahmed Raza,United Arab Emirates,-0.6115702479338843,2,1.0,0.02702702702702703,0,0.0969133907738106,0.7168176531496389,0.0,0.0,0.2778035176864199
TL Chatara,Zimbabwe,-0.6630434782608695,1,0.5,0.01639344262295082,0,0.20038635701779292,0.8185997175913107,0.0,0.0,0.2773863138206585
