match_id,innings,team,opponent,ball,batsman,non_striker,bowler,scored_runs,extras,total,extra_type,wicket,wicket_type,player_out,fielders,winner
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,0.1,SA Yadav,E Lewis,AD Russell,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,0.2,SA Yadav,E Lewis,AD Russell,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,0.3,SA Yadav,E Lewis,AD Russell,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,0.4,SA Yadav,E Lewis,AD Russell,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,0.5,SA Yadav,E Lewis,AD Russell,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,0.6,SA Yadav,E Lewis,AD Russell,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,1.1,SA Yadav,E Lewis,M Prasidh Krishna,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,1.2,E Lewis,SA Yadav,M Prasidh Krishna,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,1.3,E Lewis,SA Yadav,M Prasidh Krishna,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,1.4,SA Yadav,E Lewis,M Prasidh Krishna,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,1.5,SA Yadav,E Lewis,M Prasidh Krishna,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,1.6,SA Yadav,E Lewis,M Prasidh Krishna,6,0,6,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,2.1,E Lewis,SA Yadav,TK Curran,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,2.2,E Lewis,SA Yadav,TK Curran,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,2.3,E Lewis,SA Yadav,TK Curran,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,2.4,SA Yadav,E Lewis,TK Curran,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,2.5,SA Yadav,E Lewis,TK Curran,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,2.6,E Lewis,SA Yadav,TK Curran,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,3.1,E Lewis,SA Yadav,SP Narine,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,3.2,SA Yadav,E Lewis,SP Narine,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,3.3,SA Yadav,E Lewis,SP Narine,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,3.4,SA Yadav,E Lewis,SP Narine,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,3.5,E Lewis,SA Yadav,SP Narine,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,3.6,E Lewis,SA Yadav,SP Narine,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,4.1,SA Yadav,E Lewis,M Prasidh Krishna,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,4.2,SA Yadav,E Lewis,M Prasidh Krishna,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,4.3,SA Yadav,E Lewis,M Prasidh Krishna,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,4.4,E Lewis,SA Yadav,M Prasidh Krishna,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,4.5,E Lewis,SA Yadav,M Prasidh Krishna,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,4.6,E Lewis,SA Yadav,M Prasidh Krishna,2,0,2,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,5.1,SA Yadav,E Lewis,PP Chawla,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,5.2,SA Yadav,E Lewis,PP Chawla,4,0,4,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,5.3,SA Yadav,E Lewis,PP Chawla,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,5.4,E Lewis,SA Yadav,PP Chawla,0,0,0,NA,1,caught,E Lewis,CA Lynn,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,5.5,RG Sharma,SA Yadav,PP Chawla,1,0,1,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,5.6,SA Yadav,RG Sharma,PP Chawla,0,0,0,NA,0,NA,NA,NA,1
1136601,1st innings,Mumbai Indians,Kolkata Knight Riders,6.1,RG Sharma,SA Yadav,SP Narine,1,0,1,NA,0,NA,NA,NA,1
